"Estimated Resident Population by Age and Sex (1991+) (Qrtly-Mar/Jun/Sep/Dec)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","As at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","0 Years","1 Years","2 Years","3 Years","4 Years","5 Years","6 Years","7 Years","8 Years","9 Years","10 Years","11 Years","12 Years","13 Years","14 Years","15 Years","16 Years","17 Years","18 Years","19 Years","20 Years","21 Years","22 Years","23 Years","24 Years","25 Years","26 Years","27 Years","28 Years","29 Years","30 Years","31 Years","32 Years","33 Years","34 Years","35 Years","36 Years","37 Years","38 Years","39 Years","40 Years","41 Years","42 Years","43 Years","44 Years","45 Years","46 Years","47 Years","48 Years","49 Years","50 Years","51 Years","52 Years","53 Years","54 Years","55 Years","56 Years","57 Years","58 Years","59 Years","60 Years","61 Years","62 Years","63 Years","64 Years","65 Years","66 Years","67 Years","68 Years","69 Years","70 Years","71 Years","72 Years","73 Years","74 Years","75 Years","76 Years","77 Years","78 Years","79 Years","80 Years","81 Years","82 Years","83 Years","84 Years","85 Years","86 Years","87 Years","88 Years","89 Years","90 Years","91 Years","92 Years","93 Years","94 Years","0-4 Years","5-9 Years","10-14 Years","15-19 Years","20-24 Years","25-29 Years","30-34 Years","35-39 Years","40-44 Years","45-49 Years","50-54 Years","55-59 Years","60-64 Years","65-69 Years","70-74 Years","75-79 Years","80-84 Years","85-89 Years","Under 15 Years","Under 16 Years","Under 18 Years","Under 20 Years","15-39 Years","15-49 Years","15-59 Years","40-64 Years","15-64 Years","15 Years and Over","16 Years and Over","18 Years and Over","20 Years and Over","90-94 Years","60 Years and Over","65 Years and Over","75 Years and Over","80 Years and Over","85 Years and Over","90 Years and Over","95 Years and Over","Median Age (Years)","Total All Ages"
"2017Q1",60030,59990,60770,60720,64200,64050,65590,65690,65310,65470,62600,60250,59920,60020,59730,61190,64490,64290,62860,65290,66110,68120,68690,69420,71850,73200,74000,71260,69130,68770,65210,64030,63300,62380,62400,60420,59960,59290,57840,57260,57850,57980,60980,62680,65380,67080,66780,65770,65650,63820,62790,62990,63710,65360,66300,64880,62960,60800,59120,57380,55520,53960,52530,50510,49690,48050,47120,46430,45580,45370,43670,37350,34150,31750,29490,31060,29530,25980,23850,21750,19820,17900,16940,15350,14210,13230,12540,10960,9380,8000,6840,5660,4620,3540,2740,305710,326110,302520,318130,344200,356350,317330,294770,304880,329090,321160,305150,262210,232550,176400,132170,84220,54110,934300,995500,1124300,1252500,1630800,2264700,2891100,1522500,3153300,3862400,3801200,3672400,3544300,23400,971400,709100,300200,168000,83800,29690,6280,37.1,4796700
"2017Q2",60150,59970,60760,61180,63460,64350,65200,66240,65240,65530,63630,60910,59910,60140,60180,60960,63800,64710,63150,65010,66100,67770,68540,69100,71600,72950,73970,72510,69830,69110,66440,64760,63830,63330,62430,61320,60170,59520,58910,57290,58090,58030,60270,62640,64650,67120,67590,65610,65620,64540,63200,62640,63390,65110,66040,65340,63580,61150,60090,57350,55890,54380,52780,51260,49460,48430,47050,46700,45480,45360,44680,37510,34910,32740,28660,31180,29730,26920,23810,21890,20110,18150,16740,15540,14180,13150,12480,10900,9520,8050,6880,5580,4730,3600,2760,305520,326560,304760,317630,343110,358370,320790,297210,303680,330480,320380,307520,263760,233030,178490,133530,84710,54100,936800,997800,1126300,1254500,1637100,2271300,2899200,1525800,3162900,3876700,3815800,3687300,3559100,23550,977600,713800,302300,168800,84100,29950,6400,37.1,4813600
"2017Q3",59730,60570,60890,61190,62970,64560,65110,66340,65490,65740,64720,61490,60210,60510,60200,60890,63430,65160,63550,64620,66170,67210,68720,69060,71220,73440,74180,73930,70830,70090,68070,65680,64910,63650,63040,62140,60970,60290,59320,57920,58230,58110,59980,62120,64050,66990,67880,66020,66020,64860,63570,62700,63210,64650,66190,65490,64220,61690,60240,57890,56460,54760,53240,51610,49690,48830,47210,46610,45740,45040,45190,38730,35720,32740,29110,30630,29780,27600,24250,22320,20150,18440,16620,15590,14230,13030,12290,11050,9500,7980,6880,5610,4560,3640,2740,305360,327240,307130,317650,342370,362480,325340,300630,302490,331770,320320,309530,265760,233440,181510,134570,85030,53850,939700,1000600,1129200,1257400,1648500,2282700,2912600,1529900,3178300,3896600,3835700,3707100,3578900,23430,984000,718200,303300,168700,83700,29820,6380,37.1,4836300
"2017Q4",59920,60670,60830,61540,62210,65530,64720,66280,65730,65970,65410,62220,60560,60450,60330,60460,62940,65320,63620,63710,65930,67190,68310,68980,70890,73580,74400,75090,72590,70910,69450,66750,65500,64390,63710,63400,61170,60980,60000,58640,58070,58500,59400,61900,63680,66770,67710,66840,66010,65700,63810,62820,63150,64640,65890,66090,64320,62760,60170,58600,56890,55280,53450,52020,49860,49340,47280,46970,45760,45150,44860,41040,36170,33190,29830,29790,29840,28050,24920,22460,20580,18800,16560,15910,14180,13040,12160,11160,9620,8110,6820,5750,4640,3630,2800,305170,328230,308970,316060,341310,366570,329790,304200,301550,333020,320320,311930,267490,234500,185080,135070,86040,54090,942400,1002800,1131100,1258400,1657900,2292500,2924800,1534300,3192200,3917200,3856700,3728400,3601100,23650,992400,724900,305300,170300,84200,30130,6480,37.1,4859500
"2018Q1",59930,60480,60980,62010,61760,65240,64840,66190,66270,65900,66050,63270,60940,60690,60730,60980,62460,65480,64760,63600,66360,66630,68580,69580,70480,73480,75250,76280,73680,71610,71440,67540,66190,65140,64340,64070,62110,61510,60700,59220,58460,58890,58900,61810,63470,66250,67730,67360,66220,66160,64200,63120,63210,63960,65560,66490,64920,62950,60850,59040,57490,55290,53810,52320,50350,49510,47780,46690,45930,45000,44700,42960,36660,33420,31000,28680,30210,28540,25080,22980,20770,18780,16850,15890,14340,13070,11960,11270,9760,8190,6850,5770,4690,3750,2810,305160,328430,311690,317270,341620,370300,334650,307590,301530,333720,320050,314260,269250,234910,188740,135490,86630,54260,945300,1006300,1134200,1262500,1671400,2306700,2941000,1538800,3210200,3940800,3879900,3751900,3623600,23870,999800,730600,306900,171400,84800,30560,6690,37.1,4886100
"2018Q2",59530,60520,60890,61880,62210,64430,65170,65820,66700,65790,66060,64290,61620,60630,60900,61360,62240,64770,65100,63880,65980,66600,68020,69360,70110,72970,74990,76120,74990,72120,71600,68760,66950,65650,65260,64220,63010,61680,60950,60200,58530,59110,58970,61100,63460,65480,67830,68120,66030,66130,64900,63480,62840,63710,65270,66240,65410,63600,61160,60040,57400,55720,54220,52550,51050,49320,48090,46590,46220,44880,44700,43920,36850,34180,32010,27880,30320,28800,25960,22920,20970,19070,17110,15710,14480,13080,11950,11200,9670,8370,6880,5760,4630,3810,2840,305030,327910,313510,317350,340080,371190,338220,310070,301180,333580,320180,316440,270940,235100,191670,135870,87340,54270,946400,1007800,1134800,1263800,1676900,2311700,2948300,1542300,3219200,3954200,3892800,3765800,3636800,23930,1005900,734900,308200,172300,85000,30690,6760,37.2,4900600
"2018Q3",59250,60180,61380,61950,62200,63990,65380,65720,66850,66080,66270,65310,62190,60820,61300,61290,62060,64260,65580,64240,65510,66920,67570,69470,70070,72520,75170,76270,76230,72960,72370,70240,67730,66490,65480,64790,63820,62350,61690,60590,59090,59260,59120,60830,62950,64800,67690,68380,66450,66430,65110,63830,62830,63360,64740,66300,65530,64240,61630,60170,57910,56430,54530,53060,51420,49540,48520,46770,46100,45210,44430,44470,38070,35030,32080,28380,29860,28930,26690,23380,21390,19110,17430,15620,14610,13190,11880,11080,9840,8330,6850,5820,4600,3700,2940,304960,328020,315880,317420,339530,373150,342310,313240,301260,333740,319870,317880,273350,236140,194090,137240,88160,54310,948900,1010100,1136500,1266300,1685600,2320600,2958400,1546100,3231700,3972500,3911200,3784900,3655000,23910,1014100,740700,310500,173200,85100,30770,6850,37.2,4921300
"2018Q4",58940,60270,61600,61770,62550,63200,66320,65340,66900,66340,66560,65990,62900,61220,61100,61320,61600,63680,65740,64220,64590,66750,67640,69020,69960,72120,75180,76290,77070,74610,72970,71550,68590,67030,66110,65350,65050,62520,62280,61160,59790,59150,59430,60200,62680,64340,67370,68170,67240,66260,65960,63940,62840,63210,64700,65920,66040,64370,62660,60090,58530,56840,55120,53310,51870,49630,49030,46910,46460,45260,44580,44190,40370,35450,32610,29160,29040,29040,27150,24020,21540,19600,17770,15550,14900,13150,11950,10950,9950,8420,6990,5720,4740,3730,2890,305130,328100,317780,316570,337970,375260,346250,316360,301230,333380,320650,319090,275660,237290,197200,138410,89350,54410,951000,1012300,1137600,1267600,1692400,2327000,2966800,1550000,3242400,3990200,3928900,3803600,3673600,24070,1023400,747800,313300,174900,85500,31100,7020,37.2,4941200
"2019Q1",59360,60280,61360,61860,63050,62750,66030,65530,66880,66940,66490,66620,63970,61690,61440,61690,62120,63180,65980,65440,64310,67110,67130,69330,70310,71480,74790,76840,77850,75500,73370,73260,69150,67600,66670,65820,65580,63610,62730,61840,60300,59470,59790,59740,62510,64110,66760,68170,67760,66480,66400,64280,63090,63250,63960,65560,66400,64890,62860,60760,58930,57430,55220,53670,52190,50100,49220,47420,46280,45440,44440,44130,42250,35970,32810,30350,28000,29410,27660,24190,22070,19840,17780,15840,14900,13300,12020,10790,10040,8590,7090,5760,4760,3780,2970,305920,328130,320210,318420,338180,376470,350050,319580,301810,333290,320990,320470,277440,238460,199600,139610,90420,54750,954300,1015900,1141300,1272700,1702700,2337800,2979300,1554000,3256700,4011100,3949400,3824100,3692600,24350,1031800,754400,316300,176700,86300,31510,7160,37.2,4965300
"2019Q2",59640,59840,61400,61880,62880,63260,65210,65930,66620,67410,66470,66700,65020,62370,61370,61890,62370,63010,65150,65840,64430,66530,66990,68810,70070,71000,74300,76430,77370,76850,73870,73300,70250,68300,67030,66600,65660,64490,62900,62160,61330,59470,60050,59790,61790,64030,65960,68240,68520,66300,66340,64940,63440,62860,63660,65220,66150,65290,63480,61100,59980,57370,55690,54180,52550,50870,49070,47830,46240,45790,44390,44190,43280,36190,33530,31350,27200,29540,27940,25030,22070,20000,18070,16090,14700,13420,12000,10820,9980,8490,7250,5810,4750,3730,3030,305640,328430,321930,318270,336830,375950,352750,321810,302430,333050,321230,321250,279770,239800,201570,141050,90940,54700,956000,1017900,1143300,1274300,1705600,2341100,2983600,1557700,3263300,4023200,3961300,3835900,3704900,24560,1039600,759800,318500,177400,86500,31770,7210,37.3,4979200
"2019Q3",60010,59690,61010,62510,62930,63350,64780,66270,66510,67690,66810,67020,66120,62990,61640,62410,62270,62840,64780,66490,64990,66130,67340,68510,70550,71240,73940,76800,77950,77990,74980,74180,71930,69080,67990,67020,66170,65340,63790,62990,61770,60090,60220,60000,61530,63500,65320,68090,68820,66790,66680,65240,63840,63010,63450,64780,66360,65520,64220,61660,60200,57990,56460,54630,53100,51460,49370,48310,46530,45790,44770,43970,43850,37460,34350,31450,27710,29080,28070,25750,22470,20460,18110,16470,14570,13580,12040,10750,9810,8640,7170,5790,4830,3750,2940,306140,328610,324580,318800,337530,377920,358170,325310,303600,332530,322220,322550,282380,241460,204400,142050,92090,54820,959300,1021700,1146900,1278100,1717700,2353800,2998600,1563300,3281000,4047600,3985200,3860100,3728800,24480,1049000,766600,320700,178700,86600,31760,7290,37.3,5006900
"2019Q4",60260,59380,61190,62750,62760,63740,64080,67180,66150,67780,67130,67380,66790,63670,62040,62220,62330,62340,63910,66530,65190,65190,67190,68870,70610,71700,74160,77460,78510,79330,76960,75070,73520,70160,68760,67800,66860,66620,64170,63740,62510,60950,60180,60470,61060,63280,64940,67910,68620,67730,66630,66300,64140,63100,63520,64940,66230,66310,64600,62930,60410,58890,57240,55480,53690,52210,49690,49110,46890,46360,45020,44310,43790,39850,34940,32040,28570,28360,28300,26260,23190,20640,18640,16840,14560,13840,12060,10790,9710,8750,7320,5900,4760,3880,2960,306330,328930,327020,317320,337040,381150,364470,329180,305180,332480,323690,325010,285700,244250,207900,143530,93870,55150,962300,1024500,1149200,1279600,1729200,2366800,3015500,1572100,3301200,4078100,4015900,3891200,3760800,24820,1062600,776900,324700,181200,87400,32200,7380,37.3,5040400
"2020Q1",59710,59930,61370,62680,63050,64350,63780,67050,66530,67890,67870,67470,67530,64870,62630,62690,62770,62880,63860,67010,66750,65490,68430,69000,71730,72920,74420,77960,79880,80960,78440,76210,75710,71090,69600,68720,67630,67350,65300,64380,63420,61580,60690,60870,60700,63330,64880,67350,68720,68220,66970,66810,64630,63470,63660,64350,65920,66890,65280,63220,61230,59440,57990,55690,54190,52690,50420,49430,47500,46350,45320,44290,43820,41860,35550,32310,29780,27410,28730,26800,23340,21220,18910,16820,14870,13780,12270,10820,9610,8850,7450,5960,4790,3880,3030,306740,329600,330350,319210,341400,386140,371060,333380,307250,332500,325540,325670,288550,246400,210840,145030,95170,55330,966700,1029400,1155000,1285900,1751200,2390900,3042200,1579500,3330700,4116100,4053400,3927800,3796900,25110,1074000,785400,328200,183200,88000,32660,7550,37.3,5082800
"2020Q2",59390,60070,60790,62620,62960,63940,64240,66090,66830,67490,68290,67260,67490,65850,63120,62320,62930,63030,63580,66070,66950,65650,67720,68750,71080,72590,73800,77330,79420,80400,79530,76460,75590,72180,69990,68930,68210,67300,65920,64310,63480,62500,60520,61000,60660,62540,64720,66580,68680,68940,66710,66770,65260,63820,63210,64100,65570,66620,65710,63840,61510,60410,57870,56120,54670,52990,51200,49240,47910,46290,45670,44180,43970,42910,35820,33060,30810,26660,28830,27140,24170,21200,19150,17090,15160,13670,12390,10890,9690,8760,7420,6180,4840,3900,3000,305840,328590,332010,317930,340160,383540,373750,334680,308160,331460,325760,325830,290570,247630,212550,146500,96770,55400,966400,1028800,1154700,1284400,1750100,2389700,3041300,1581800,3331900,4123800,4061400,3935500,3805800,25330,1082500,791900,331700,185200,88400,33050,7710,37.4,5090200
"2020Q3",59130,60390,60490,62020,63480,63800,64130,65500,67000,67250,68400,67450,67690,66710,63580,62320,63110,62720,63100,65190,67020,65690,66790,68410,70020,72250,73170,76080,78960,80030,80100,76910,75940,73460,70370,69410,68190,67420,66450,64840,63990,62680,60920,60960,60690,62140,64060,65830,68440,69180,67140,67030,65610,64110,63250,63770,65090,66710,65860,64480,61950,60520,58300,56810,54990,53460,51670,49420,48330,46460,45620,44480,43730,43460,37060,33860,30950,27130,28370,27330,24890,21620,19640,17210,15570,13580,12570,11000,9680,8670,7600,6180,4870,4030,3020,305520,327670,333830,316440,337930,380490,376790,336310,309230,329650,327140,325900,292560,249340,214340,147650,98920,55500,967000,1029300,1155200,1283500,1748000,2386800,3039900,1584500,3332500,4131700,4069400,3943600,3815300,25690,1091800,799200,335600,187900,89000,33500,7810,37.5,5098700
"2020Q4",59050,60600,59950,61870,63460,63390,64300,64630,67720,66700,68280,67620,67900,67250,64100,62530,62790,62560,62330,64410,66970,65600,65670,67820,69680,71470,72610,75020,78480,79490,80320,77790,76050,74380,70940,69490,68510,67550,67280,64810,64300,63120,61440,60620,60920,61410,63630,65270,68100,68840,67840,66820,66380,64200,63130,63560,64960,66200,66340,64540,62880,60320,58840,57140,55390,53620,51980,49440,48760,46450,45990,44470,43800,43180,39270,34300,31430,27870,27560,27490,25320,22290,19730,17700,15830,13540,12830,11010,9710,8610,7700,6320,4970,3920,3150,304930,326740,335160,314620,335740,377070,379480,337640,310390,327250,328360,325600,294570,250260,216710,148660,100870,55700,966800,1029400,1154700,1281400,1744600,2382200,3036200,1586200,3330700,4136900,4074400,3949000,3822300,26060,1100700,806200,339200,190500,89700,33970,7910,37.6,5103700
"2021Q1",59640,59940,60230,61760,62970,63340,64540,64030,67270,66700,68090,68070,67640,67710,64980,62700,62760,62660,62370,63310,66380,66230,64870,67730,68310,71000,72260,73860,77440,79560,80760,78190,76210,75730,71270,69700,68760,67690,67480,65440,64480,63630,61680,60810,60990,60780,63370,64910,67400,68730,68220,66860,66690,64480,63300,63410,64090,65700,66580,64870,62870,60790,59010,57570,55250,53740,52190,49810,48860,46840,45690,44630,43530,43080,41060,34770,31610,29020,26540,27830,25830,22390,20220,17960,15780,13850,12770,11210,9690,8530,7780,6420,5030,3930,3170,304540,325880,336500,313800,333520,374110,382160,339070,311580,325190,329560,324650,295490,251440,218000,149760,102170,56060,966900,1029600,1155000,1280700,1742700,2379400,3033700,1586500,3329100,4141000,4078300,3952900,3827200,26320,1107300,811800,342400,192600,90500,34410,8090,37.7,5107900
"2021Q2",60970,59610,60410,61200,62960,63270,64140,64540,66350,67030,67690,68530,67500,67740,65980,63270,62410,62870,62600,63020,65380,66330,64910,66830,67790,70090,71560,72950,76400,78740,79880,79110,76260,75520,72200,70080,68930,68230,67370,66000,64510,63590,62590,60620,61130,60690,62580,64680,66620,68630,68940,66550,66650,65040,63610,62910,63790,65230,66250,65290,63420,61020,59870,57370,55640,54120,52360,50490,48580,47230,45560,44920,43370,43150,42040,35000,32270,30000,25830,27880,26150,23180,20210,18080,16030,14110,12630,11310,9780,8560,7650,6390,5230,3980,3140,305150,325340,337430,314160,331240,369740,382960,340610,312440,323210,330790,323470,297310,252780,219050,150990,103660,56390,967900,1031200,1156500,1282100,1738700,2374400,3028600,1587200,3325900,4143400,4080100,3954800,3829200,26390,1114800,817500,345600,194600,91000,34590,8200,37.7,5111300
"2021Q3",61460,59290,60760,60870,62350,63730,63980,64340,65750,67120,67430,68530,67640,67860,66860,63690,62390,63070,62250,62440,64440,66270,64910,65940,67460,68940,71200,72230,75200,78180,79480,79640,76560,75880,73430,70490,69410,68170,67420,66520,64930,64020,62720,60940,60980,60680,62140,63950,65760,68370,69080,66950,66800,65340,63820,62910,63390,64650,66210,65440,63990,61400,59830,57680,56210,54350,52720,50840,48690,47580,45710,44800,43620,42850,42530,36190,32970,30090,26250,27410,26290,23840,20540,18510,16110,14410,12490,11460,9890,8550,7460,6470,5160,4000,3200,304750,324920,338320,313830,329020,365750,384990,342010,313610,320910,331990,322600,299100,254180,219520,152920,105300,56800,968000,1031700,1157100,1281800,1735600,2370100,3024700,1588200,3323800,4147000,4083300,3957900,3833200,26290,1122300,823200,349500,196600,91300,34490,8200,37.8,5115000
"2021Q4",62350,59100,60890,60310,62200,63650,63590,64440,64760,67860,66840,68390,67700,68010,67350,64220,62610,62690,62170,61650,63820,66290,64930,64780,66930,68580,70360,71540,74050,77520,78800,79810,77380,75890,74250,70990,69470,68390,67430,67280,64770,64220,63080,61390,60550,60830,61300,63470,65110,68010,68620,67650,66510,66020,63800,62810,63100,64500,65630,65840,63970,62250,59650,58130,56490,54730,52780,51150,48640,47940,45700,45110,43580,42870,42180,38300,33370,30520,26950,26590,26460,24220,21180,18620,16580,14680,12410,11680,9890,8580,7470,6530,5260,4100,3130,304850,324300,338290,313330,326750,362040,386130,343550,314010,318720,332590,321880,300490,255240,219440,155740,107070,57250,967400,1031700,1157000,1280800,1731800,2364500,3019000,1587700,3319500,4149000,4084800,3959500,3835700,26490,1130000,829500,354900,199100,92100,34810,8310,37.9,5116500
"2022Q1",61690,59650,60160,60550,62030,63070,63510,64590,64120,67330,66790,68140,68070,67690,67770,65080,62780,62740,62140,61690,62790,65720,65450,63940,66610,67100,69630,71040,72530,76240,78700,80020,77620,75770,75470,71100,69550,68630,67440,67200,65300,64310,63400,61500,60640,60780,60570,63130,64640,67190,68430,67960,66520,66340,64050,62950,62940,63670,65170,66120,64400,62350,60190,58380,56930,54680,52980,51350,49060,48060,46130,44850,43720,42640,42130,40030,33830,30680,28070,25590,26800,24680,21260,19110,16780,14620,12730,11550,10100,8560,7410,6540,5340,4130,3100,304070,322630,338460,314430,324520,356530,387580,343920,315150,316300,333310,320850,302260,256120,219470,158200,108620,57570,965200,1030200,1155800,1279600,1727000,2358400,3012600,1587900,3314900,4149800,4084700,3959200,3835400,26520,1137200,834900,359300,201100,92500,34960,8430,38.0,5114900
"2022Q2",60010,60870,59790,60830,61520,63140,63460,64270,64610,66430,67110,67760,68570,67570,67750,66150,63400,62490,62410,62080,62510,64800,65590,64000,65840,66600,68650,70240,71710,75270,77960,79280,78680,75880,75340,72170,70000,68850,68090,67120,65840,64310,63370,62410,60420,60940,60450,62340,64410,66350,68380,68590,66210,66270,64630,63260,62430,63340,64700,65730,64820,62920,60390,59270,56780,55010,53380,51470,49760,47800,46430,44740,43980,42450,42220,40960,33980,31260,29000,24880,26800,24960,21970,19050,16930,14780,12950,11460,10110,8620,7350,6410,5250,4280,3110,303040,321910,338760,316530,322730,352470,387130,346230,316360,314490,334090,319470,304170,257420,219820,160090,109710,57920,963700,1029900,1155800,1280200,1725100,2355900,3009500,1588600,3313700,4153400,4087200,3961300,3836800,26410,1143900,839700,362500,202400,92700,34750,8340,38.1,5117100
"2022Q3",59020,61320,59490,61210,61320,62680,63990,64260,64560,65900,67340,67670,68730,67850,68080,67270,64060,62670,62820,61930,62480,64280,65960,64330,65250,66680,68070,70430,71590,74710,78050,79410,79720,76640,76050,73660,70650,69560,68260,67350,66540,64980,64010,62630,60870,60890,60610,61960,63720,65510,68160,68770,66610,66450,64880,63410,62450,62880,64180,65640,64870,63440,60810,59260,57120,55590,53630,51930,50010,47940,46750,44890,43910,42690,41910,41480,35100,31960,29040,25250,26260,25140,22560,19320,17290,14860,13190,11290,10200,8630,7330,6210,5310,4150,3100,302350,321390,339670,318740,322300,351490,389870,349480,319030,312680,334870,318560,305490,259100,220150,162820,110570,58170,963400,1030700,1157400,1282100,1731900,2363600,3017000,1590600,3322500,4167700,4100500,3973700,3849000,26100,1150700,845200,365900,203100,92600,34380,8270,38.1,5131100
"2022Q4",57690,62310,59460,61510,60930,62900,64170,64120,64930,65240,68370,67330,68850,68200,68450,67930,64870,62980,62680,62150,62160,64060,66390,64910,64910,67020,68820,70650,72120,74960,78530,79830,80840,78420,76950,75250,71850,70350,69130,68110,67930,65340,64830,63460,61690,60820,61030,61440,63480,65020,67950,68490,67440,66340,65750,63460,62520,62700,64140,65180,65340,63530,61790,59150,57680,56040,54120,52070,50410,47950,47230,44910,44280,42740,41940,41150,37200,32340,29450,25980,25470,25260,22960,19920,17400,15300,13380,11210,10440,8610,7310,6250,5300,4240,3180,301910,321360,341200,320610,322430,353560,394560,354680,323250,311790,335970,318000,307490,260590,221100,166130,111000,58930,964500,1032400,1160200,1285100,1745800,2380900,3034800,1596500,3342300,4194600,4126700,3998800,3874000,26280,1159800,852300,370600,204500,93500,34530,8260,38.1,5159100
"2023Q1",57290,61800,60190,61100,61670,63250,64120,64480,65530,65040,68320,67700,69080,68920,68700,68910,66280,63650,62960,62960,63100,64020,66810,66500,65340,67980,68810,71500,73220,75000,79010,81340,82420,80100,78210,77630,73320,71380,70460,69190,68880,66790,65640,64620,62480,61500,61510,61130,63500,64850,67380,68520,67880,66520,66220,63850,62750,62700,63400,64860,65760,64010,62040,59800,58070,56620,54230,52450,50760,48530,47450,45400,44190,42960,41840,41150,38990,32870,29660,27020,24550,25530,23480,20000,17890,15480,13320,11470,10370,8810,7330,6240,5350,4300,3230,302050,322420,342720,324770,325770,356500,401080,361980,328420,312490,336510,317560,309680,262600,221840,169690,111450,59450,967200,1036100,1166000,1292000,1770100,2411000,3065100,1604700,3374800,4234600,4165700,4035800,3909800,26450,1169500,859800,375400,205700,94200,34790,8350,38.0,5201800
"2023Q2",57140,60280,61570,60910,62230,62980,64650,64840,65610,65900,67820,68370,69020,69830,68900,69250,67710,64660,62780,63440,63870,64220,66210,67210,65900,68100,69130,71760,73870,75500,79400,82130,82960,82410,79540,78540,75460,72780,71610,70620,69520,68120,66430,65170,64000,61740,62050,61380,63020,64840,66670,68670,68740,66300,66260,64590,63070,62350,63180,64470,65560,64450,62720,60120,58950,56480,54680,52930,50900,49210,47210,45700,44070,43190,41660,41190,39890,32970,30280,27950,23870,25590,23650,20720,17800,15680,13530,11680,10220,8860,7430,6210,5240,4270,3370,302130,323970,343940,327840,327400,358360,406440,369010,333240,313040,336630,317650,311810,264190,221830,172280,111630,59980,970000,1039300,1171700,1297900,1789000,2435300,3089600,1612400,3401400,4266200,4197000,4064600,3938400,26510,1176600,864800,378800,206500,94900,34910,8400,38.0,5236300
"2023Q3",56430,59510,62140,60730,62780,63030,64370,65660,65780,66190,67430,68980,69180,70280,69350,69840,69090,65480,63370,64130,64260,64750,66370,68070,66720,68090,69730,71840,74250,75980,79360,82850,83610,83840,80810,79910,77460,74000,72680,71290,70160,69210,67290,66180,64550,62520,62210,61700,62810,64360,65920,68510,69000,66730,66550,64890,63290,62420,62770,64060,65540,64640,63310,60650,58980,56860,55280,53260,51390,49500,47310,46120,44160,43170,41850,40940,40430,34070,30910,28040,24280,25140,23810,21260,18100,16050,13650,11920,10080,8970,7470,6190,5110,4340,3270,301580,325030,345220,331910,330180,359900,410470,375330,337380,313600,336710,317430,313120,266280,222600,174390,112580,60670,971800,1041700,1176200,1303700,1807800,2458800,3112900,1618200,3426000,4297400,4227600,4093000,3965500,26380,1184500,871400,382500,208100,95500,34870,8490,38.0,5269200
"Table information:"
"Units:"
"0 Years: Number, Magnitude = Units"
"1 Years: Number, Magnitude = Units"
"2 Years: Number, Magnitude = Units"
"3 Years: Number, Magnitude = Units"
"4 Years: Number, Magnitude = Units"
"5 Years: Number, Magnitude = Units"
"6 Years: Number, Magnitude = Units"
"7 Years: Number, Magnitude = Units"
"8 Years: Number, Magnitude = Units"
"9 Years: Number, Magnitude = Units"
"10 Years: Number, Magnitude = Units"
"11 Years: Number, Magnitude = Units"
"12 Years: Number, Magnitude = Units"
"13 Years: Number, Magnitude = Units"
"14 Years: Number, Magnitude = Units"
"15 Years: Number, Magnitude = Units"
"16 Years: Number, Magnitude = Units"
"17 Years: Number, Magnitude = Units"
"18 Years: Number, Magnitude = Units"
"19 Years: Number, Magnitude = Units"
"20 Years: Number, Magnitude = Units"
"21 Years: Number, Magnitude = Units"
"22 Years: Number, Magnitude = Units"
"23 Years: Number, Magnitude = Units"
"24 Years: Number, Magnitude = Units"
"25 Years: Number, Magnitude = Units"
"26 Years: Number, Magnitude = Units"
"27 Years: Number, Magnitude = Units"
"28 Years: Number, Magnitude = Units"
"29 Years: Number, Magnitude = Units"
"30 Years: Number, Magnitude = Units"
"31 Years: Number, Magnitude = Units"
"32 Years: Number, Magnitude = Units"
"33 Years: Number, Magnitude = Units"
"34 Years: Number, Magnitude = Units"
"35 Years: Number, Magnitude = Units"
"36 Years: Number, Magnitude = Units"
"37 Years: Number, Magnitude = Units"
"38 Years: Number, Magnitude = Units"
"39 Years: Number, Magnitude = Units"
"40 Years: Number, Magnitude = Units"
"41 Years: Number, Magnitude = Units"
"42 Years: Number, Magnitude = Units"
"43 Years: Number, Magnitude = Units"
"44 Years: Number, Magnitude = Units"
"45 Years: Number, Magnitude = Units"
"46 Years: Number, Magnitude = Units"
"47 Years: Number, Magnitude = Units"
"48 Years: Number, Magnitude = Units"
"49 Years: Number, Magnitude = Units"
"50 Years: Number, Magnitude = Units"
"51 Years: Number, Magnitude = Units"
"52 Years: Number, Magnitude = Units"
"53 Years: Number, Magnitude = Units"
"54 Years: Number, Magnitude = Units"
"55 Years: Number, Magnitude = Units"
"56 Years: Number, Magnitude = Units"
"57 Years: Number, Magnitude = Units"
"58 Years: Number, Magnitude = Units"
