"theDate","Label1","Deaths","Population","percapita","standardpop","ASM"
2011-07-25,"Under 30",2.6734693877551,1807975.76086957,1.47870864511439e-06,1993780,2.94821972245618
2011-07-26,"Under 30",2.55102040816327,1808002.39130435,1.41096074896388e-06,1993780,2.8131453220692
2011-07-27,"Under 30",2.42857142857143,1808029.02173913,1.34321484852904e-06,1993780,2.67807490070022
2011-07-28,"Under 30",2.57142857142857,1808055.65217391,1.4222065390171e-06,1993780,2.83556695336152
2011-07-29,"Under 30",2.71428571428571,1808082.2826087,1.50119590263865e-06,1993780,2.99305436676289
2011-07-30,"Under 30",2.85714285714286,1808108.91304348,1.5801829394965e-06,1993780,3.15053714110932
2011-07-31,"Under 30",3,1808135.54347826,1.65916764969344e-06,1993780,3.30801527660579
2011-08-01,"Under 30",3.14285714285714,1808162.17391304,1.73815003333229e-06,1993780,3.46548877345725
2011-08-02,"Under 30",3.28571428571429,1808188.80434783,1.81713009051584e-06,1993780,3.62295763186866
2011-08-03,"Under 30",3.42857142857143,1808215.43478261,1.89610782134687e-06,1993780,3.78042185204495
2011-08-04,"Under 30",3.26530612244898,1808242.06521739,1.80579037799146e-06,1993780,3.60034873983182
2011-08-05,"Under 30",3.10204081632653,1808268.69565217,1.7154755948522e-06,1993780,3.42028093150443
2011-08-06,"Under 30",2.93877551020408,1808295.32608696,1.62516347181155e-06,1993780,3.24021842682844
2011-08-07,"Under 30",2.77551020408163,1808321.95652174,1.53485400875199e-06,1993780,3.06016122556954
2011-08-08,"Under 30",2.61224489795918,1808348.58695652,1.444547205556e-06,1993780,2.88010932749344
2011-08-09,"Under 30",2.44897959183673,1808375.2173913,1.35424306210607e-06,1993780,2.70006273236585
2011-08-10,"Under 30",2.28571428571429,1808401.84782609,1.26394157828471e-06,1993780,2.52002143995248
2011-08-11,"Under 30",2.3265306122449,1808428.47826087,1.28649301877964e-06,1993780,2.56498405098247
2011-08-12,"Under 30",2.36734693877551,1808455.10869565,1.30904379511137e-06,1993780,2.60994533781716
2011-08-13,"Under 30",2.40816326530612,1808481.73913043,1.33159390730925e-06,1993780,2.65490530051504
2011-08-14,"Under 30",2.44897959183673,1808508.36956522,1.3541433554026e-06,1993780,2.6998639391346
2011-08-15,"Under 30",2.48979591836735,1808535,1.37669213942077e-06,1993780,2.74482125373435
2011-08-16,"Under 30",2.53061224489796,1808561.63043478,1.39924025939309e-06,1993780,2.78977724437276
2011-08-17,"Under 30",2.57142857142857,1808588.26086957,1.4217877153489e-06,1993780,2.83473191110832
2011-08-18,"Under 30",2.77551020408163,1808614.89130435,1.53460541402486e-06,1993780,3.05966558237448
2011-08-19,"Under 30",2.97959183673469,1808641.52173913,1.6474197904456e-06,1993780,3.28459262979463
2011-08-20,"Under 30",3.18367346938776,1808668.15217391,1.76023084475788e-06,1993780,3.50951305366136
2011-08-21,"Under 30",3.38775510204082,1808694.7826087,1.87303857710842e-06,1993780,3.73442685426723
2011-08-22,"Under 30",3.59183673469388,1808721.41304348,1.98584298764397e-06,1993780,3.95933403190479
2011-08-23,"Under 30",3.79591836734694,1808748.04347826,2.09864407651124e-06,1993780,4.18423458686657
2011-08-24,"Under 30",4,1808774.67391304,2.21144184385694e-06,1993780,4.40912851944509
2011-08-25,"Under 30",3.73469387755102,1808801.30434783,2.06473417979847e-06,1993780,4.1166257129986
2011-08-26,"Under 30",3.46938775510204,1808827.93478261,1.91803083554158e-06,1993780,3.82413151928609
2011-08-27,"Under 30",3.20408163265306,1808854.56521739,1.77133181089547e-06,1993780,3.53164593792717
2011-08-28,"Under 30",2.93877551020408,1808881.19565217,1.62463710566936e-06,1993780,3.23916896854146
2011-08-29,"Under 30",2.6734693877551,1808907.82608696,1.47794671967248e-06,1993780,2.94670061074861
2011-08-30,"Under 30",2.40816326530612,1808934.45652174,1.33126065271408e-06,1993780,2.65424086416828
2011-08-31,"Under 30",2.14285714285714,1808961.08695652,1.18457890460341e-06,1993780,2.36178972842018
2011-09-01,"Under 30",2.12244897959184,1808987.7173913,1.17327992843012e-06,1993780,2.33926205570541
2011-09-02,"Under 30",2.10204081632653,1809014.34782609,1.16198128492047e-06,1993780,2.31673504624874
2011-09-03,"Under 30",2.08163265306122,1809040.97826087,1.15068297405978e-06,1993780,2.2942087000209
2011-09-04,"Under 30",2.06122448979592,1809067.60869565,1.13938499583334e-06,1993780,2.27168301699259
2011-09-05,"Under 30",2.04081632653061,1809094.23913043,1.12808735022646e-06,1993780,2.24915799713452
2011-09-06,"Under 30",2.02040816326531,1809120.86956522,1.11679003722447e-06,1993780,2.22663364041741
2011-09-07,"Under 30",2,1809147.5,1.10549305681267e-06,1993780,2.20410994681197
2011-09-08,"Under 30",2.18367346938776,1809174.13043478,1.20700016247909e-06,1993780,2.40649278394757
2011-09-09,"Under 30",2.36734693877551,1809200.76086957,1.30850427988858e-06,1993780,2.60886966315626
2011-09-10,"Under 30",2.55102040816327,1809227.39130435,1.4100054091731e-06,1993780,2.81124058470114
2011-09-11,"Under 30",2.73469387755102,1809254.02173913,1.51150355046458e-06,1993780,3.01360554884528
2011-09-12,"Under 30",2.91836734693878,1809280.65217391,1.61299870389497e-06,1993780,3.21596455585172
2011-09-13,"Under 30",3.10204081632653,1809307.2826087,1.71449086959621e-06,1993780,3.41831760598352
2011-09-14,"Under 30",3.28571428571429,1809333.91304348,1.8159800477002e-06,1993780,3.62066469950371
2011-09-15,"Under 30",3.20408163265306,1809360.54347826,1.77083646717178e-06,1993780,3.53065833151776
2011-09-16,"Under 30",3.12244897959184,1809387.17391304,1.72569421548353e-06,1993780,3.44065461294676
2011-09-17,"Under 30",3.04081632653061,1809413.80434783,1.68055329257678e-06,1993780,3.35065354367373
2011-09-18,"Under 30",2.95918367346939,1809440.43478261,1.63541369839285e-06,1993780,3.26065512358169
2011-09-19,"Under 30",2.87755102040816,1809467.06521739,1.59027543287308e-06,1993780,3.17065935255368
2011-09-20,"Under 30",2.79591836734694,1809493.69565217,1.5451384959588e-06,1993780,3.08066623047275
2011-09-21,"Under 30",2.71428571428571,1809520.32608696,1.50000288759137e-06,1993780,2.99067575722192
2011-09-22,"Under 30",2.71428571428571,1809546.95652174,1.49998081260242e-06,1993780,2.99063174455045
2011-09-23,"Under 30",2.71428571428571,1809573.58695652,1.4999587382632e-06,1993780,2.9905877331744
2011-09-24,"Under 30",2.71428571428571,1809600.2173913,1.49993666457368e-06,1993780,2.99054372309371
2011-09-25,"Under 30",2.71428571428571,1809626.84782609,1.49991459153383e-06,1993780,2.99049971430832
2011-09-26,"Under 30",2.71428571428571,1809653.47826087,1.49989251914362e-06,1993780,2.99045570681817
2011-09-27,"Under 30",2.71428571428571,1809680.10869565,1.49987044740303e-06,1993780,2.99041170062322
2011-09-28,"Under 30",2.71428571428571,1809706.73913043,1.49984837631203e-06,1993780,2.99036769572339
2011-09-29,"Under 30",2.61224489795918,1809733.36956522,1.44344185828146e-06,1993780,2.87790550820441
2011-09-30,"Under 30",2.51020408163265,1809760,1.38703700028327e-06,1993780,2.76544663042478
2011-10-01,"Under 30",2.40816326530612,1809761.08695652,1.33065258318485e-06,1993780,2.6530285073023
2011-10-02,"Under 30",2.30612244897959,1809762.17391304,1.27426823381623e-06,1993780,2.54061051921812
2011-10-03,"Under 30",2.20408163265306,1809763.26086957,1.21788395217728e-06,1993780,2.42819266617201
2011-10-04,"Under 30",2.10204081632653,1809764.34782609,1.16149973826787e-06,1993780,2.31577494816372
2011-10-05,"Under 30",2,1809765.43478261,1.1051155920879e-06,1993780,2.20335736519301
2011-10-06,"Under 30",2.10204081632653,1809766.52173913,1.16149834306059e-06,1993780,2.31577216642735
2011-10-07,"Under 30",2.20408163265306,1809767.60869565,1.21788102630569e-06,1993780,2.42818683262777
2011-10-08,"Under 30",2.30612244897959,1809768.69565217,1.27426364182333e-06,1993780,2.54060136379451
2011-10-09,"Under 30",2.40816326530612,1809769.7826087,1.33064618961362e-06,1993780,2.65301575992783
2011-10-10,"Under 30",2.51020408163265,1809770.86956522,1.38702866967668e-06,1993780,2.76543002102797
2011-10-11,"Under 30",2.61224489795918,1809771.95652174,1.44341108201264e-06,1993780,2.87784414709517
2011-10-12,"Under 30",2.71428571428571,1809773.04347826,1.49979342662163e-06,1993780,2.99025813812967
2011-10-13,"Under 30",2.71428571428571,1809774.13043478,1.49979252584058e-06,1993780,2.99025634217042
2011-10-14,"Under 30",2.71428571428571,1809775.2173913,1.49979162506061e-06,1993780,2.99025454621333
2011-10-15,"Under 30",2.71428571428571,1809776.30434783,1.49979072428172e-06,1993780,2.9902527502584
2011-10-16,"Under 30",2.71428571428571,1809777.39130435,1.49978982350391e-06,1993780,2.99025095430563
2011-10-17,"Under 30",2.71428571428571,1809778.47826087,1.49978892272719e-06,1993780,2.99024915835501
2011-10-18,"Under 30",2.71428571428571,1809779.56521739,1.49978802195154e-06,1993780,2.99024736240655
2011-10-19,"Under 30",2.71428571428571,1809780.65217391,1.49978712117698e-06,1993780,2.99024556646024
2011-10-20,"Under 30",2.77551020408163,1809781.73913043,1.53361598477351e-06,1993780,3.05769287812172
2011-10-21,"Under 30",2.83673469387755,1809782.82608696,1.56744480773477e-06,1993780,3.12514010876542
2011-10-22,"Under 30",2.89795918367347,1809783.91304348,1.60127359006083e-06,1993780,3.19258725839148
2011-10-23,"Under 30",2.95918367346939,1809785,1.63510233175178e-06,1993780,3.26003432700006
2011-10-24,"Under 30",3.02040816326531,1809786.08695652,1.66893103280767e-06,1993780,3.32748131459128
2011-10-25,"Under 30",3.08163265306122,1809787.17391304,1.7027596932286e-06,1993780,3.39492822116531
2011-10-26,"Under 30",3.14285714285714,1809788.26086957,1.73658831301462e-06,1993780,3.46237504672229
2011-10-27,"Under 30",3.02040816326531,1809789.34782609,1.66892802573593e-06,1993780,3.32747531915178
2011-10-28,"Under 30",2.89795918367347,1809790.43478261,1.6012678197305e-06,1993780,3.19257575362229
2011-10-29,"Under 30",2.77551020408163,1809791.52173913,1.5336076949982e-06,1993780,3.05767635013351
2011-10-30,"Under 30",2.6530612244898,1809792.60869565,1.46594765153887e-06,1993780,2.92277710868517
2011-10-31,"Under 30",2.53061224489796,1809793.69565217,1.39828768935237e-06,1993780,2.78787802927696
2011-11-01,"Under 30",2.40816326530612,1809794.7826087,1.33062780843855e-06,1993780,2.6529791119086
2011-11-02,"Under 30",2.28571428571429,1809795.86956522,1.26296800879726e-06,1993780,2.5180803565798
2011-11-03,"Under 30",2.38775510204082,1809796.95652174,1.31934971679357e-06,1993780,2.63049307834868
2011-11-04,"Under 30",2.48979591836735,1809798.04347826,1.37573135706468e-06,1993780,2.74290566508841
2011-11-05,"Under 30",2.59183673469388,1809799.13043478,1.43211292961071e-06,1993780,2.85531811679925
2011-11-06,"Under 30",2.69387755102041,1809800.2173913,1.48849443443179e-06,1993780,2.96773043348142
2011-11-07,"Under 30",2.79591836734694,1809801.30434783,1.54487587152804e-06,1993780,3.08014261513518
2011-11-08,"Under 30",2.89795918367347,1809802.39130435,1.60125724089958e-06,1993780,3.19255466176077
2011-11-09,"Under 30",3,1809803.47826087,1.65763854254654e-06,1993780,3.30496657335843
2011-11-10,"Under 30",2.87755102040816,1809804.56521739,1.58997887159298e-06,1993780,3.17006807460464
2011-11-11,"Under 30",2.75510204081633,1809805.65217391,1.52231928191126e-06,1993780,3.03516973788903
